movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available,release_year,release_month,profit,roi,budget_category,performance
376,Wild Dreams II,Horror,2020-01-01,R,Paramount,139,5120764,3218391,1320108,4538499,6.5,235052,447,2020,1,-582265,-11.37,Low Budget,Loss
377,Amazing Empire Returns,Comedy,2022-11-23,G,Universal Pictures,115,7342105,7864654,4753929,12618583,7.9,627646,168,2022,11,5276478,71.87,Low Budget,Profit
378,Epic Tales,Comedy,2020-03-18,PG-13,20th Century Fox,122,38939903,14173816,16749347,30923163,6.2,961838,139,2020,3,-8016740,-20.59,Medium Budget,Loss
379,Dangerous Saga,Thriller,2023-10-13,PG,Warner Bros,102,1786604,1585269,3009006,4594275,6.3,106601,432,2023,10,2807671,157.15,Low Budget,Profit
380,Ultimate Mystery,Fantasy,2023-11-10,R,Disney,157,32561496,30863764,62164603,93028367,9.3,2513436,441,2023,11,60466871,185.7,Medium Budget,Major Success
381,Mysterious Empire,Animation,2017-11-13,R,Warner Bros,150,20675541,59455427,75479457,134934884,5.1,7041684,335,2017,11,114259343,552.63,Medium Budget,Major Success
382,Epic Adventure,Fantasy,2024-07-29,NC-17,Sony Pictures,110,39595012,1022548110,1813650214,2836198324,8.8,98624402,267,2024,7,2796603312,7063.02,Medium Budget,Major Success
383,Fantastic Guardian,Horror,2023-01-04,R,20th Century Fox,107,2900467,9426771,16130051,25556822,3.8,1042717,423,2023,1,22656355,781.13,Low Budget,Profit
384,Golden Destiny III,Animation,2024-03-31,R,Disney,128,9966715,4765693,6584403,11350096,4.1,492006,496,2024,3,1383381,13.88,Low Budget,Profit
385,Brilliant Adventure,Thriller,2025-01-04,R,Sony Pictures,132,5216301,1256272,1604530,2860802,2.2,104591,45,2025,1,-2355499,-45.16,Low Budget,Loss
386,Dangerous Tales,Animation,2017-08-31,G,Warner Bros,119,67972642,684394582,259269371,943663953,5.8,57785579,422,2017,8,875691311,1288.3,High Budget,Major Success
387,Incredible Kingdom,Documentary,2020-10-29,NC-17,Sony Pictures,104,14200308,14604197,19038869,33643066,7.0,1406145,422,2020,10,19442758,136.92,Medium Budget,Profit
388,Amazing Empire Reloaded,Documentary,2021-04-17,NC-17,Amazon Studios,139,30308332,59116397,103203505,162319902,6.2,4543432,58,2021,4,132011570,435.56,Medium Budget,Major Success
389,Incredible Kingdom,Sci-Fi,2015-09-07,PG-13,Paramount,98,5830333,11235607,12612629,23848236,7.1,1284912,459,2015,9,18017903,309.04,Low Budget,Profit
390,Ultimate Tales Reloaded,Romance,2017-06-19,NC-17,Sony Pictures,142,3980114,20477206,48049267,68526473,6.1,1904807,234,2017,6,64546359,1621.72,Low Budget,Major Success
391,Dangerous Kingdom Returns,Thriller,2017-06-24,G,Amazon Studios,119,4209221,347089,785066,1132155,7.8,30985,301,2017,6,-3077066,-73.1,Low Budget,Loss
392,Golden Legacy,Documentary,2015-09-21,G,Netflix,138,6707067,27063239,58061349,85124588,7.3,2378031,260,2015,9,78417521,1169.18,Low Budget,Major Success
393,Wild Legacy,Drama,2018-08-08,G,MGM,80,5235366,32453050,53013799,85466849,4.6,3165253,451,2018,8,80231483,1532.49,Low Budget,Major Success
394,Hidden Saga,Romance,2019-11-14,R,20th Century Fox,127,2288525,14217489,18429570,32647059,6.4,1591461,211,2019,11,30358534,1326.55,Low Budget,Profit
395,Secret Guardian,Romance,2024-05-12,NC-17,20th Century Fox,80,28480760,40871470,96380099,137251569,5.3,3288638,102,2024,5,108770809,381.91,Medium Budget,Major Success
396,Dark Destiny,Drama,2021-07-09,PG,Netflix,125,28025835,24342901,41410447,65753348,6.6,1876504,389,2021,7,37727513,134.62,Medium Budget,Profit
397,Epic Dreams,Thriller,2025-05-09,NC-17,Paramount,130,17771482,75711491,93068351,168779842,5.9,9359353,54,2025,5,151008360,849.72,Medium Budget,Major Success
398,Amazing Saga II,Romance,2019-01-18,PG,Paramount,99,9685532,9586887,5964409,15551296,2.1,1136664,401,2019,1,5865764,60.56,Low Budget,Profit
399,Brilliant Quest,Sci-Fi,2016-03-12,R,Warner Bros,130,42787827,10700450,19112686,29813136,5.0,896696,114,2016,3,-12974691,-30.32,Medium Budget,Major Loss
400,Fantastic Warrior,Documentary,2019-09-09,PG-13,Universal Pictures,135,90409484,345485029,398213032,743698061,5.4,23507318,499,2019,9,653288577,722.59,High Budget,Major Success
401,Mysterious Chronicles,Action,2016-07-24,PG-13,Sony Pictures,115,52711358,73823808,148979010,222802818,5.3,5239139,424,2016,7,170091460,322.68,High Budget,Major Success
402,Dark Warrior,Fantasy,2021-11-26,NC-17,Amazon Studios,107,5137804,6898235,13070858,19969093,8.9,737425,229,2021,11,14831289,288.67,Low Budget,Profit
403,Ultimate Warrior III,Comedy,2024-05-22,R,Universal Pictures,128,8975514,13406300,20438131,33844431,4.2,1504556,299,2024,5,24868917,277.08,Low Budget,Profit
404,Dangerous Journey Reloaded,Action,2018-04-12,PG,20th Century Fox,142,12331011,26654032,53362813,80016845,10.0,2153414,431,2018,4,67685834,548.91,Medium Budget,Major Success
405,Mysterious Journey,Documentary,2025-05-22,PG-13,Warner Bros,127,5446987,11536847,11528653,23065500,8.2,1209346,94,2025,5,17618513,323.45,Low Budget,Profit
406,Golden Mystery,Thriller,2018-05-11,NC-17,Netflix,122,2108994,10110441,10804891,20915332,5.5,712817,339,2018,5,18806338,891.72,Low Budget,Profit
407,Epic Chronicles,Fantasy,2019-05-13,NC-17,Lionsgate,166,39252008,100085308,211391628,311476936,8.4,6731622,4,2019,5,272224928,693.53,Medium Budget,Major Success
408,Incredible Warrior,Fantasy,2019-09-26,NC-17,Sony Pictures,121,31272159,195806595,352767705,548574300,5.2,19109497,468,2019,9,517302141,1654.19,Medium Budget,Major Success
409,Wild Mystery,Romance,2024-11-01,G,Netflix,103,24889605,60146044,67658747,127804791,5.9,4416100,228,2024,11,102915186,413.49,Medium Budget,Major Success
410,Lost Adventure III,Documentary,2021-02-04,G,Warner Bros,96,17645005,150711899,362282416,512994315,4.9,12809294,3,2021,2,495349310,2807.31,Medium Budget,Major Success
411,Mysterious Mystery III,Comedy,2022-11-12,PG,Netflix,120,36478024,114551725,255794220,370345945,7.2,8684987,222,2022,11,333867921,915.26,Medium Budget,Major Success
412,Mysterious Empire,Action,2018-04-06,R,20th Century Fox,93,20455701,10731718,4948885,15680603,8.0,1160694,128,2018,4,-4775098,-23.34,Medium Budget,Loss
413,Golden Mystery,Romance,2019-07-09,R,MGM,149,118398148,439458952,522861952,962320904,7.0,43021662,199,2019,7,843922756,712.78,Blockbuster,Major Success
414,Mysterious Mystery,Fantasy,2016-09-21,G,Warner Bros,124,12172173,29915179,42067959,71983138,6.1,2982910,351,2016,9,59810965,491.37,Medium Budget,Major Success
415,Brilliant Destiny Reloaded,Thriller,2022-02-19,G,Lionsgate,124,33184635,12699969,9953024,22652993,8.2,960134,407,2022,2,-10531642,-31.74,Medium Budget,Major Loss
416,Wild Empire,Romance,2018-02-05,PG-13,Universal Pictures,152,10265463,2997670,4559916,7557586,5.6,338236,2,2018,2,-2707877,-26.38,Medium Budget,Loss
417,Secret Destiny,Comedy,2024-12-17,PG-13,Sony Pictures,152,8685208,9972624,22815389,32788013,5.7,958264,211,2024,12,24102805,277.52,Low Budget,Profit
418,Mysterious Empire,Drama,2018-05-21,PG,Amazon Studios,141,15351650,41363745,30092855,71456600,5.9,4462346,409,2018,5,56104950,365.47,Medium Budget,Major Success
419,Secret Empire Rising,Documentary,2023-06-30,G,Paramount,110,3532759,50657586,43135580,93793166,6.0,5399488,297,2023,6,90260407,2554.96,Low Budget,Major Success
420,Lost Chronicles,Comedy,2019-08-21,PG-13,Amazon Studios,150,40682803,82174665,59633895,141808560,5.9,7207653,168,2019,8,101125757,248.57,Medium Budget,Major Success
421,Secret Warrior,Drama,2025-08-01,NC-17,Amazon Studios,130,8673685,6238886,6213512,12452398,7.0,567266,2,2025,8,3778713,43.57,Low Budget,Profit
422,Epic Quest,Romance,2023-01-25,PG-13,Disney,90,37884160,68524801,70542067,139066868,6.8,6032283,228,2023,1,101182708,267.08,Medium Budget,Major Success
423,Epic Kingdom,Comedy,2025-01-12,PG,Amazon Studios,127,6859156,9704931,8902867,18607798,5.8,704015,456,2025,1,11748642,171.28,Low Budget,Profit
424,Golden Quest II,Action,2016-12-05,NC-17,Universal Pictures,141,4510189,17115091,26931994,44047085,9.4,1278734,108,2016,12,39536896,876.61,Low Budget,Profit
425,Amazing Dreams Rising,Drama,2023-09-05,PG-13,MGM,94,4512017,9667217,19322046,28989263,6.8,736124,148,2023,9,24477246,542.49,Low Budget,Profit
426,Ultimate Tales,Thriller,2017-03-09,PG-13,Netflix,128,14493156,14684210,12122369,26806579,8.2,995674,314,2017,3,12313423,84.96,Medium Budget,Profit
427,Mysterious Legacy,Animation,2018-01-13,PG,Disney,130,9075659,44138625,68184799,112323424,9.3,3129208,74,2018,1,103247765,1137.63,Low Budget,Major Success
428,Fantastic Guardian,Action,2021-10-01,PG,Lionsgate,116,5030026,19953231,17590482,37543713,6.3,2070238,342,2021,10,32513687,646.39,Low Budget,Profit
429,Dark Dreams,Thriller,2021-10-16,R,Lionsgate,80,20736825,43530501,16880707,60411208,6.4,3471422,52,2021,10,39674383,191.32,Medium Budget,Profit
430,Fantastic Dreams,Romance,2020-04-19,NC-17,Netflix,128,10750896,54541085,61557853,116098938,5.8,5121406,300,2020,4,105348042,979.9,Medium Budget,Major Success
431,Mysterious Empire Returns,Horror,2022-01-18,NC-17,MGM,132,6854756,24899383,55002306,79901689,7.4,2182618,246,2022,1,73046933,1065.64,Low Budget,Major Success
432,Secret Adventure,Animation,2018-01-04,PG,Sony Pictures,96,26323749,11856722,20341978,32198700,7.7,1250627,95,2018,1,5874951,22.32,Medium Budget,Profit
433,Ultimate Chronicles,Horror,2017-08-29,R,20th Century Fox,129,55850200,134930550,183416038,318346588,6.0,11886371,107,2017,8,262496388,470.0,High Budget,Major Success
434,Secret Legacy,Action,2022-08-21,PG,Universal Pictures,119,12796082,26984318,43260310,70244628,4.1,3017344,262,2022,8,57448546,448.95,Medium Budget,Major Success
435,Amazing Destiny III,Drama,2020-01-15,NC-17,MGM,93,3054715,20524926,31606956,52131882,9.1,2524485,368,2020,1,49077167,1606.6,Low Budget,Profit
436,Fantastic Warrior,Horror,2017-02-07,R,Amazon Studios,117,7505737,31997986,70653641,102651627,8.2,3480324,425,2017,2,95145890,1267.64,Low Budget,Major Success
437,Hidden Destiny Rising,Fantasy,2018-09-28,NC-17,Paramount,96,16917076,48762747,88177702,136940449,7.3,3373075,305,2018,9,120023373,709.48,Medium Budget,Major Success
438,Secret Mystery Reloaded,Comedy,2017-11-23,G,Sony Pictures,124,24180234,3773309,8680672,12453981,7.5,295006,423,2017,11,-11726253,-48.5,Medium Budget,Major Loss
439,Ultimate Destiny Reloaded,Documentary,2016-04-23,NC-17,Warner Bros,103,1851916,2550941,4465839,7016780,8.6,178214,276,2016,4,5164864,278.89,Low Budget,Profit
440,Dangerous Adventure,Documentary,2022-12-27,R,20th Century Fox,116,23043045,411550675,755119012,1166669687,8.5,37404537,480,2022,12,1143626642,4963.0,Medium Budget,Major Success
441,Wild Tales,Sci-Fi,2022-02-17,NC-17,Amazon Studios,160,27996571,25420382,15113505,40533887,4.1,2241658,119,2022,2,12537316,44.78,Medium Budget,Profit
442,Dangerous Mystery Rising,Romance,2022-08-07,PG,Universal Pictures,113,4970930,129950147,264673292,394623439,6.2,10787906,60,2022,8,389652509,7838.62,Low Budget,Major Success
443,Golden Adventure,Sci-Fi,2019-02-21,R,20th Century Fox,123,23137158,21099933,26108160,47208093,9.0,1744143,133,2019,2,24070935,104.04,Medium Budget,Profit
444,Dangerous Dreams,Fantasy,2021-11-13,PG-13,MGM,104,16192723,24217577,29281519,53499096,4.5,1795687,247,2021,11,37306373,230.39,Medium Budget,Profit
445,Ultimate Chronicles,Romance,2023-11-17,PG-13,Amazon Studios,104,8563017,9505402,17604842,27110244,5.5,722818,437,2023,11,18547227,216.6,Low Budget,Profit
446,Dangerous Warrior III,Drama,2023-03-31,G,Sony Pictures,84,8177478,4139143,8399887,12539030,7.6,304215,314,2023,3,4361552,53.34,Low Budget,Profit
447,Fantastic Warrior,Thriller,2018-05-19,G,Warner Bros,122,2689357,6675079,8929059,15604138,5.4,547060,45,2018,5,12914781,480.22,Low Budget,Profit
448,Incredible Journey II,Thriller,2016-04-15,R,Amazon Studios,127,33951732,14558522,13542807,28101329,6.7,987372,29,2016,4,-5850403,-17.23,Medium Budget,Loss
449,Wild Empire Reloaded,Action,2023-02-11,PG,Netflix,115,26083283,48455118,18119334,66574452,5.4,3972836,264,2023,2,40491169,155.24,Medium Budget,Profit
450,Fantastic Quest,Sci-Fi,2016-04-05,PG,Universal Pictures,112,7816938,89752353,44073268,133825621,6.5,9037086,204,2016,4,126008683,1612.0,Low Budget,Major Success
451,Epic Warrior,Horror,2025-08-13,NC-17,Universal Pictures,167,10872024,16485294,7434171,23919465,4.2,1909974,145,2025,8,13047441,120.01,Medium Budget,Profit
452,Fantastic Empire,Sci-Fi,2025-07-25,PG-13,Paramount,80,2734144,4614313,11160757,15775070,7.3,412606,206,2025,7,13040926,476.97,Low Budget,Profit
453,Secret Adventure Reloaded,Comedy,2024-04-04,NC-17,Warner Bros,80,28272568,39435990,41325958,80761948,6.7,4471675,262,2024,4,52489380,185.65,Medium Budget,Major Success
454,Brilliant Dreams,Romance,2025-06-05,R,MGM,160,21787333,41159612,82069295,123228907,5.2,3094169,492,2025,6,101441574,465.6,Medium Budget,Major Success
455,Wild Tales,Action,2025-08-18,R,Warner Bros,80,8441546,9584989,10944918,20529907,5.0,708917,112,2025,8,12088361,143.2,Low Budget,Profit
456,Mysterious Guardian Returns,Sci-Fi,2022-08-30,NC-17,Netflix,116,14393927,6138923,13080752,19219675,5.5,630421,47,2022,8,4825748,33.53,Medium Budget,Profit
457,Hidden Warrior,Comedy,2021-06-19,NC-17,Disney,124,17971629,13094267,14112784,27207051,8.6,918237,137,2021,6,9235422,51.39,Medium Budget,Profit
458,Ultimate Guardian,Animation,2018-11-18,PG,Sony Pictures,117,9055198,56516554,125468642,181985196,6.8,5982201,103,2018,11,172929998,1909.73,Low Budget,Major Success
459,Dangerous Quest,Drama,2021-09-14,G,Warner Bros,143,15394000,31045103,55470976,86516079,7.0,2455329,314,2021,9,71122079,462.01,Medium Budget,Major Success
460,Amazing Kingdom,Animation,2016-05-13,PG-13,Amazon Studios,91,9905093,15368103,34975752,50343855,6.2,1084788,294,2016,5,40438762,408.26,Low Budget,Profit
461,Dangerous Journey,Romance,2024-05-05,R,Sony Pictures,116,1353427,2443762,1422614,3866376,6.6,209223,216,2024,5,2512949,185.67,Low Budget,Profit
462,Lost Dreams Returns,Drama,2022-05-06,R,Warner Bros,123,4133723,43146727,56615206,99761933,5.2,3364405,6,2022,5,95628210,2313.37,Low Budget,Major Success
463,Mysterious Quest,Sci-Fi,2017-05-12,PG-13,Amazon Studios,144,20432952,37651496,26797901,64449397,9.2,3826393,137,2017,5,44016445,215.42,Medium Budget,Profit
464,Lost Destiny,Animation,2018-10-10,R,Sony Pictures,90,22278979,119181391,232979439,352160830,5.5,11290878,205,2018,10,329881851,1480.69,Medium Budget,Major Success
465,Brilliant Tales III,Horror,2025-06-11,G,Paramount,154,6920187,30611777,46583413,77195190,6.9,2187467,100,2025,6,70275003,1015.51,Low Budget,Major Success
466,Ultimate Kingdom,Animation,2018-03-11,G,Disney,116,25988703,113509014,67632950,181141964,3.9,7963928,322,2018,3,155153261,597.0,Medium Budget,Major Success
467,Golden Dreams,Romance,2023-12-04,PG-13,Netflix,152,1685390,16587748,6717382,23305130,8.2,1908211,83,2023,12,21619740,1282.77,Low Budget,Profit
468,Amazing Quest,Comedy,2023-10-03,R,20th Century Fox,92,5892469,2748311,3003009,5751320,6.2,230903,414,2023,10,-141149,-2.4,Low Budget,Loss
469,Brilliant Chronicles II,Fantasy,2021-08-14,PG,Amazon Studios,112,29067336,271089038,468465739,739554777,8.6,29396632,399,2021,8,710487441,2444.28,Medium Budget,Major Success
470,Brilliant Chronicles,Animation,2024-04-30,R,Warner Bros,105,9371112,3191706,2969409,6161115,5.3,256940,74,2024,4,-3209997,-34.25,Low Budget,Loss
471,Dangerous Legacy,Thriller,2021-05-21,NC-17,Amazon Studios,144,44704414,24936452,57243139,82179591,5.6,2915254,175,2021,5,37475177,83.83,Medium Budget,Profit
472,Dark Chronicles,Romance,2020-08-08,NC-17,MGM,119,11759372,7585017,9699541,17284558,7.1,540257,185,2020,8,5525186,46.99,Medium Budget,Profit
473,Fantastic Destiny,Thriller,2023-04-23,PG,Disney,108,11386192,68615145,39459733,108074878,6.5,7115989,128,2023,4,96688686,849.17,Medium Budget,Major Success
474,Fantastic Guardian,Drama,2019-03-25,R,Warner Bros,109,10352664,7908072,18670531,26578603,5.9,699068,27,2019,3,16225939,156.73,Medium Budget,Profit
475,Amazing Kingdom,Comedy,2017-01-23,PG-13,Amazon Studios,113,43953691,80366580,139888631,220255211,6.1,5660296,158,2017,1,176301520,401.11,Medium Budget,Major Success
476,Dark Quest,Drama,2023-03-09,PG,Netflix,137,6364081,70651315,25636313,96287628,7.1,5587361,440,2023,3,89923547,1412.99,Low Budget,Major Success
477,Epic Empire,Romance,2024-11-04,NC-17,Lionsgate,117,13904414,2811894,6711061,9522955,4.8,238801,302,2024,11,-4381459,-31.51,Medium Budget,Loss
478,Secret Tales,Thriller,2025-03-29,NC-17,Netflix,90,10251587,91815744,97670857,189486601,9.8,7795743,412,2025,3,179235014,1748.36,Medium Budget,Major Success
479,Incredible Tales,Romance,2022-08-29,PG,Paramount,135,14663096,1300068,1886783,3186851,5.7,97690,69,2022,8,-11476245,-78.27,Medium Budget,Major Loss
480,Epic Journey,Animation,2015-10-15,R,Paramount,100,4776183,2147530,2677879,4825409,5.8,213674,118,2015,10,49226,1.03,Low Budget,Profit
481,Wild Adventure,Thriller,2018-11-08,NC-17,MGM,80,18772625,12082961,7965001,20047962,6.9,918170,199,2018,11,1275337,6.79,Medium Budget,Profit
482,Dangerous Saga II,Horror,2022-10-30,NC-17,Amazon Studios,171,3543464,938700,1695488,2634188,6.1,93938,380,2022,10,-909276,-25.66,Low Budget,Loss
483,Golden Kingdom III,Drama,2016-10-23,PG,Paramount,147,62981239,16322229,21247537,37569766,7.2,1461338,358,2016,10,-25411473,-40.35,High Budget,Major Loss
484,Secret Tales II,Action,2018-03-27,NC-17,Universal Pictures,108,15585959,252435343,132528977,384964320,4.2,25538850,366,2018,3,369378361,2369.94,Medium Budget,Major Success
485,Lost Guardian II,Action,2018-03-18,R,Sony Pictures,126,21277447,106923780,105370039,212293819,6.6,7864218,190,2018,3,191016372,897.74,Medium Budget,Major Success
486,Lost Guardian,Comedy,2021-04-07,PG,Universal Pictures,127,7808439,14642619,17034167,31676786,6.0,1240653,92,2021,4,23868347,305.67,Low Budget,Profit
487,Dark Empire Reloaded,Comedy,2015-11-11,PG,MGM,135,6140333,28642964,36505860,65148824,6.5,2175965,17,2015,11,59008491,961.0,Low Budget,Major Success
488,Dark Tales,Documentary,2017-03-30,PG,Lionsgate,148,8440957,2668928,6444581,9113509,8.4,183387,81,2017,3,672552,7.97,Low Budget,Profit
489,Mysterious Guardian Rising,Comedy,2024-07-04,PG-13,Lionsgate,97,4621517,6966600,5135721,12102321,8.6,490169,442,2024,7,7480804,161.87,Low Budget,Profit
490,Mysterious Quest,Thriller,2019-08-30,PG-13,Universal Pictures,80,266294340,831258152,754300352,1585558504,6.8,94059826,404,2019,8,1319264164,495.42,Blockbuster,Major Success
491,Dark Adventure,Animation,2025-07-13,NC-17,Disney,118,15369849,46584071,23145565,69729636,7.5,5116941,46,2025,7,54359787,353.68,Medium Budget,Major Success
492,Mysterious Destiny,Action,2016-09-01,PG-13,Disney,133,18951811,45967782,93830619,139798401,6.3,5176090,119,2016,9,120846590,637.65,Medium Budget,Major Success
493,Epic Dreams,Animation,2021-07-22,PG,Universal Pictures,115,35895925,189265232,205914609,395179841,2.1,21163209,460,2021,7,359283916,1000.9,Medium Budget,Major Success
494,Amazing Tales,Romance,2025-02-26,NC-17,Lionsgate,136,10796539,12336523,8766071,21102594,5.9,1182378,374,2025,2,10306055,95.46,Medium Budget,Profit
495,Lost Journey,Drama,2025-01-29,G,Netflix,148,22920137,11032499,10486168,21518667,7.1,1120796,187,2025,1,-1401470,-6.11,Medium Budget,Loss
496,Lost Adventure,Thriller,2024-04-02,PG,Universal Pictures,95,2907331,4146434,4565080,8711514,7.8,335978,164,2024,4,5804183,199.64,Low Budget,Profit
497,Fantastic Mystery,Thriller,2024-10-25,PG,Netflix,143,14843690,88621240,175879043,264500283,7.3,9761208,144,2024,10,249656593,1681.9,Medium Budget,Major Success
498,Epic Saga,Comedy,2017-07-11,NC-17,Warner Bros,103,17792486,25876755,61150885,87027640,7.6,2797344,16,2017,7,69235154,389.13,Medium Budget,Major Success
499,Dark Mystery,Action,2017-04-29,NC-17,MGM,149,27065460,107802249,157047070,264849319,8.1,8350809,131,2017,4,237783859,878.55,Medium Budget,Major Success
500,Amazing Chronicles II,Horror,2015-11-14,R,Warner Bros,119,4782574,8687450,14817460,23504910,5.4,825294,380,2015,11,18722336,391.47,Low Budget,Profit
